interview_id,candidate_id,req_id,interview_date,interview_type,interviewer_role,skill_focus,interview_score,recommendation
I6006,C2234,R1059,2024-12-29,Phonee,Marketing Manager ,Problem Solving,3.5,HIRE
I6007,C4990,R1036,2024-05-07, In-Person,recruiter,Technicaal Skills,2.7,Hire
I6008,C4895,R1070,2024-10-09,Video Call,Ops Director, Technical Skills,3.5,Neutral
I6009,C3905,R1028,2024-06-25,Video call,Marketing manager,teamwork,4.9,Hire
I6010,C4496,R1131,2024-08-28,Phone,Engineeering Lead,technical skills,2.6,Neutraal
I6011,C3196,R1001,2024-11-18,Phone,Ops Director,technical skills,3.8,Hire 
I6012,C4767,R1060,2024-05-04,In-Peerson,marketing manager,Problem Solving,3.4,Strong Hire 
I6013,C3858,R1077,2024-03-08,Phone,Marketing Manager,Adaptability,2.8,HIRE
I6014,C4969,R1106,2024-02-09,PHONE,Marketing manager,Adaptability,3.3,strong hire
I6015,C4236,R1113,2024-07-14,Phonee,Ops director, Adaptability,4.3,Strong Hire
I6016,C3897,R1121,2024-02-11,Video Caall,Recruiter,adaptability,3.2,no hire
I6017,C3743,R1111,2024-03-10,PHONE,OPS DIRECTOR,TEAMWORK,3.4, Neutral
I6018,C4416,R1006,2024-03-20,Videeo Call,Reecruiter,LEADERSHIP,2.8,Neutral
I6019,C3338,R1121,2024-03-21, Video Call,Ops Direector,Personality ,2.6, Hire
I6020,C4932,R1012,2024-11-12,PHONE, Engineering Lead,Teamwork,3.3,Neutral 
I6021,C3346,R1149,2024-04-01,PHONE,ENGINEERING LEAD,PERSONALITY,3.5,Hire 
I6022,C2930,R1133,2024-03-19,Phone, Engineering Lead,Problem Solving,3.7,Strong hire
I6023,C2009,R1146,2024-04-30,Phone,marketing manager,Teamwork,4.0,Hire
I6024,C2433,R1056,2024-09-18,In-Peerson,Markeeting Manager,Adaaptability,3.2,HIRE
I6025,C4003,R1096,2024-04-27,In-Person,Marketing manager,Problem Solving,2.6,No Hiree
I6026,C2128,R1079,2024-10-17,In-Peerson,Markeeting Manager,Adaaptability,4.4,NEUTRAL
I6027,C3549,R1056,2024-05-11,PHONE,Ops Direector, Teamwork,4.6,Strong Hire
I6028,C4927,R1029,2024-06-04,video call, Marketing Manager,Adaptability ,4.7, No Hire
I6029,C3667,R1046,2024-03-26,Video Caall,marketing manager,Communicaation,2.8, Hire
I6030,C3907,R1015,2024-07-12,In-person,HR Director,Adaptability,2.9,Hire
I6031,C3745,R1052,2024-12-18, Video Call, Ops Director,Communicaation,4.7,No Hiree
I6032,C3250,R1092,2024-06-02, Video Call,Recruiter,Teamwork,4.3,hire
I6033,C2957,R1060,2024-03-10,Videeo Call, Engineering Lead,Personality,3.9,Hire
I6034,C3019,R1104,2024-09-25,Video Call ,Hr director,Peersonality,3.5,HIRE
I6035,C4452,R1009,2024-04-23,In-Peerson,Engineering Leaad,Teamwork ,3.3,Hire
I6036,C4866,R1037,2024-07-06,In-Person,Recruiter,Communicaation,4.1,strong hire
I6037,C4752,R1065,2024-09-27,Video Caall,recruiter,personality,2.8,Strong Hire 
I6038,C2442,R1022,2024-10-07,In-Peerson,Hr director,Technical Skills ,3.1,NO HIRE
I6039,C2300,R1044,2024-04-13,Phone ,Ops Director,Teeamwork,3.3,Strong Hiree
I6040,C4458,R1005,2024-01-20,Video Call ,Recruiter ,LEADERSHIP,2.8,no hire
I6041,C4685,R1013,2024-03-12,in-person,Recruiter, Teamwork,3.2,Strong Hire
I6042,C3881,R1144,2024-08-16,Video call,HR Director,Teeamwork,3.3,NO HIRE
I6043,C4634,R1113,2024-07-20,Video call,Ops Director,ADAPTABILITY,3.5,HIRE
I6044,C3823,R1109,2024-06-22,Video call,recruiter,Personality,2.7,Strong Hire
I6045,C2936,R1102,2024-05-29,In-Person, Recruiter, Technical Skills,4.6,Hiree
I6046,C2548,R1081,2024-04-11,In-person,Reecruiter, Teamwork,4.3, Strong Hire
I6047,C4073,R1071,2024-06-08,In-person,ops director,Leaadership,3.3,Hire 
I6048,C2209,R1126,2024-09-17, Video Call, Marketing Manager, Communication,3.7,NO HIRE
I6049,C4414,R1034,2024-05-27,VIDEO CALL,Engineering Lead ,Adaaptability,4.8,HIRE
I6050,C3392,R1028,2024-11-21, Video Call, Recruiter,communication,2.6, Strong Hire
I6051,C4422,R1134,2024-07-09,In-Peerson,recruiter,Adaaptability,3.6, No Hire
I6052,C2855,R1019,2024-10-31,In-Person,Engineering Leaad,Teeamwork,3.5,Hiree
I6053,C2723,R1070,2024-12-09,Phone,Ops Director ,Adaptability,4.8,Strong Hire
I6054,C4575,R1038,2024-07-23,Phone ,Engineering lead,Problem Solving ,4.7,Hire 
I6055,C4839,R1076,2024-07-04,Phone,Marketing manager,TECHNICAL SKILLS,4.5, Hire
I6056,C4174,R1055,2024-08-15,In-Person,recruiter,communication,4.3,strong hire
I6057,C3437,R1052,2024-03-04,Phone,Hr director,Personality,3.5,NO HIRE
I6058,C3379,R1142,2024-08-22,Phone , Marketing Manager,Personality,3.9,neutral
I6059,C2280,R1094,2024-10-02,Phone ,Ops director,personality,4.8, No Hire
I6060,C2713,R1134,2024-03-04,Videeo Call,HR Director,Communication,4.5,Hire
I6061,C3763,R1023,2024-03-19,PHONE,RECRUITER,Probleem Solving,4.2, Neutral
I6062,C4730,R1094,2024-01-25,In-Person,Marketing Manager ,Technical Skills ,3.1,NEUTRAL
I6063,C4838,R1135,2024-10-06,In-Person,Engineering Lead,Adaptability,3.4,STRONG HIRE
I6064,C3285,R1104,2024-10-19,In-Peerson,Ops Director , Problem Solving,3.2, Neutral
I6065,C2969,R1011,2024-01-15,phone,recruiter,Peersonality,4.4, No Hire
I6066,C2696,R1138,2024-03-27,VIDEO CALL,Recruiter,Leadership,4.3,Neutral
I6067,C2945,R1044,2024-06-30,In-Person ,Recruiter ,ADAPTABILITY,2.9,Strong Hiree
I6068,C3634,R1134,2024-11-27,Phone,Recruiter,Teamwork,4.5,neutral
I6069,C4744,R1117,2024-06-21, Video Call, Engineering Lead,Personality,2.6, Neutral
I6070,C4766,R1121,2024-09-13,Video Caall, Marketing Manager, Technical Skills,4.7,no hire
I6071,C2860,R1099,2024-12-27,Phonee,Hr director,ADAPTABILITY,4.7,Hire
I6072,C3775,R1084,2024-01-29,Phone,Engineering Leaad,Teamwork ,3.7,Neeutral
I6073,C3856,R1119,2024-10-21,PHONE,Engineering Lead,Leeadership,3.6,Strong Hiree
I6074,C4624,R1076,2024-09-19,In-Person ,Recruiter ,TEAMWORK,3.6,Strong Hiree
I6075,C4524,R1098,2024-05-18,Video Call ,Engineering lead,Communication,4.4,No Hire
I6076,C2439,R1046,2024-10-18, In-Person,RECRUITER, Teamwork,2.5,No hire
I6077,C3785,R1024,2024-10-09, In-Person,Ops director,Peersonality,2.6,strong hire
I6078,C4703,R1063,2024-12-29,IN-PERSON,Recruiter,Teechnical Skills,4.1,Strong hire
I6079,C4773,R1034,2024-11-08,IN-PERSON,marketing manager,problem solving,3.8,hire
I6080,C4188,R1007,2024-07-04,VIDEO CALL,Reecruiter,Personality,2.7,Strong Hire
I6081,C3870,R1060,2024-03-05,Video Call,Recruiter,Probleem Solving,4.3,NO HIRE
I6082,C3685,R1128,2024-09-18, Phone,ops director,PERSONALITY,4.2,HIRE
I6083,C2439,R1046,2024-11-10,Videeo Call,engineering lead,Leaadership,3.0,hire
I6084,C3887,R1060,2024-04-03,Video call,Recruiter,PERSONALITY,4.3,Neeutral
I6085,C3411,R1045,2024-08-11,Video call,Markeeting Manager,Teamwork ,2.7,Hire 
I6086,C3736,R1057,2024-06-17,In-Person ,Reecruiter,communication,3.6,neutral
I6087,C3031,R1013,2024-03-03,In-person,MARKETING MANAGER,problem solving,4.7, Hire
I6088,C2959,R1037,2024-10-30,Video Call,Hr director,Peersonality,2.5, Neutral
I6089,C3703,R1118,2024-12-28,In-Person,Engineering Leaad, Personality,3.6, No Hire
I6090,C3036,R1090,2024-06-15,IN-PERSON,Recruiter,COMMUNICATION,2.8,Hire 
I6091,C4089,R1103,2024-04-21,In-Person, Marketing Manager,Adaptability,4.7,No Hire
I6092,C2266,R1083,2024-12-20,video call, HR Director,Adaptability,3.4,Neutral 
I6093,C3712,R1045,2024-04-26,In-Peerson,HR Director, Adaptability,3.2,neutral
I6094,C3261,R1036,2024-08-05,PHONE,Engineering lead,Teamwork,3.2,Strong Hire
I6095,C3509,R1086,2024-08-03,VIDEO CALL,Ops Director,Leeadership,3.4,Hire
I6096,C4043,R1121,2024-05-11,In-Person,Hr director,Communication,3.6,Neutraal
I6097,C3275,R1125,2024-12-26,Phone, Ops Director,Communicaation,4.8,STRONG HIRE
I6098,C2225,R1056,2024-12-16,Phone,Engineering Lead,Problem solving,3.3,Hire
I6099,C2464,R1130,2024-07-21,Video call,HR Director,communication,4.2,Neeutral
I6100,C3152,R1098,2024-06-28,Video Call , Recruiter,Leaadership,4.3, Neutral
I6101,C4050,R1029,2024-08-22,In-Person,Ops Director ,Leaadership,2.7,no hire
I6102,C4464,R1093,2024-01-11,Videeo Call,Recruiter,LEADERSHIP,4.5,no hire
I6103,C4207,R1149,2024-03-15,In-person,HR Director,Teeamwork,3.5, Neutral
I6104,C2072,R1087,2024-06-11,Phone,HR Direector,Adaptability ,2.7,Hire
I6105,C2572,R1071,2024-07-10,video call, Recruiter,ADAPTABILITY,2.6,Neeutral
I6106,C2389,R1138,2024-01-28,Phone,ENGINEERING LEAD, Adaptability,4.0,Neeutral
I6107,C3018,R1134,2024-01-28,In-Peerson,Recruiter, Problem Solving,4.5,Hire
I6108,C3232,R1105,2024-07-29,Video call,Ops Direector,Problem Solving,3.5,Hire
I6109,C4010,R1100,2024-05-23,VIDEO CALL,Recruiter, Personality,4.1,neutral
I6110,C4954,R1120,2024-05-05,phone,Engineering lead,Teamwork,4.2,No Hire 
I6111,C2271,R1117,2024-05-23,Phone,Recruiter ,Problem Solving,3.3,STRONG HIRE
I6112,C2425,R1083,2024-05-07,In-Person,Recruiter, Leadership,3.0,Hire
I6113,C2891,R1039,2024-09-19,Phone,ENGINEERING LEAD,personality,3.2,neutral
I6114,C4344,R1092,2024-03-13,Videeo Call,hr director,Adaaptability,4.5, Neutral
I6115,C4628,R1089,2024-10-04,IN-PERSON,Recruiter,adaptability,3.7, Neutral
I6116,C2546,R1124,2024-04-30,Phone ,Recruiter,Adaptability ,5.0,Neeutral
I6117,C2328,R1119,2024-12-23,PHONE,Engineering Lead, Teamwork,4.0,Strong Hiree
I6118,C4637,R1041,2024-09-04,In-Person ,Reecruiter,LEADERSHIP,3.7,No Hire 
I6119,C2211,R1097,2024-09-18,Video Call ,Ops Direector,Adaptability,2.9,Hire
I6120,C3523,R1031,2024-12-21,In-Person,marketing manager,Teaamwork,2.8,Strong hire
I6121,C4685,R1013,2024-01-01,in-person,Markeeting Manager,Teaamwork,2.5,Neutral
I6122,C2520,R1081,2024-04-03,Phone,Ops Direector,ADAPTABILITY,4.3,No Hire 
I6123,C3812,R1094,2024-08-03, In-Person,HR Director,Teamwork,3.0,Neutral
I6124,C3174,R1011,2024-11-03,Video Call , Ops Director,teamwork,4.1, Neutral
I6125,C4667,R1120,2024-07-12,In-Person,Engineering lead,TEAMWORK,2.5,HIRE
I6126,C4264,R1135,2024-05-26,Video Caall,Recruiter,Leadership ,3.4,Neutral 
I6127,C3342,R1054,2024-04-15,Videeo Call,Engineering lead,TECHNICAL SKILLS,3.2, Neutral
I6128,C2073,R1081,2024-01-10,in-person,HR DIRECTOR,COMMUNICATION,3.4,Neutral 
I6129,C3059,R1126,2024-10-19,PHONE,HR Direector, Leadership,4.4,No Hire
I6130,C3151,R1120,2024-08-04,Video Call ,Marketing manager, Technical Skills,4.4,Hiree
I6131,C2726,R1023,2024-09-03, Phone,Maarketing Manager,Leadership,3.0,Hire
I6132,C2287,R1063,2024-11-02,Phone, HR Director,Peersonality,3.2,Neutral
I6133,C4469,R1098,2024-09-15,Video Caall,Ops director,Teamwork,4.4,Hire
I6134,C2801,R1072,2024-09-24,In-person,Ops Director,Adaptability,3.9,Hiree
I6135,C4379,R1034,2024-07-12,IN-PERSON,engineering lead,Leadership,3.9,neutral
I6136,C3427,R1026,2024-10-05,PHONE,HR Director ,Technicaal Skills,4.5,Hire
I6137,C4009,R1074,2024-01-16,Phone ,hr director,Problem Solving,3.4,No Hiree
I6138,C4731,R1076,2024-03-19,Phone,ENGINEERING LEAD,Problem Solving ,2.6,Neutraal
I6139,C4947,R1005,2024-08-13,Phonee,MARKETING MANAGER,problem solving,4.7,Neeutral
I6140,C3871,R1031,2024-09-29,In-Person,Ops Direector,Leadership,4.3,neutral
I6141,C2276,R1024,2024-01-17,In-Person,Engineering Leaad,Peersonality,3.8,Hire
I6142,C3480,R1096,2024-07-17,Phone,Engineering Lead,Teeamwork,2.9,NO HIRE
I6143,C2480,R1040,2024-02-25,Phone,HR DIRECTOR,Personaality,3.7,Neutral 
I6144,C4163,R1083,2024-03-13, In-Person,ops director,Probleem Solving,4.4,Strong hire
I6145,C4376,R1132,2024-04-14,Video Call,Marketing manager,Personaality,3.0,Neeutral
I6146,C4455,R1088,2024-01-06,In-Person ,MARKETING MANAGER,Adaptability,4.2,No Hire
I6147,C3904,R1128,2024-12-17, Phone,HR Director ,Problem Solving,2.6,Neeutral
I6148,C4867,R1062,2024-11-11,IN-PERSON,Engineering Lead ,Teamwork,4.8, Strong Hire
I6149,C2117,R1002,2024-06-13,Video Caall,HR Director ,Teaamwork,3.4, Hire
I6150,C2961,R1051,2024-03-13, Video Call,Ops Direector,Technical Skills,3.7,Neutraal
I6151,C2612,R1147,2024-05-03,PHONE, Marketing Manager,Adaptability,4.3,Strong Hire 
I6152,C2970,R1100,2024-08-31,Phone,HR Director,TECHNICAL SKILLS,3.7,No Hire
I6153,C3718,R1050,2024-07-02,In-Person,Marketing manager,Adaptability,4.7, Strong Hire
I6154,C2984,R1068,2024-01-20,In-Peerson,Ops Director,Teechnical Skills,3.8,STRONG HIRE
I6155,C4039,R1147,2024-10-18,Video Call,Recruiter,leadership,4.9,No Hire 
I6156,C2897,R1114,2024-04-03,IN-PERSON, HR Director,Personality ,3.4,Neutral 
I6157,C2868,R1092,2024-11-14,PHONE, Recruiter, Teamwork,3.2,Strong hire
I6158,C4342,R1065,2024-10-09,In-Person ,Recruiter,Leadership,3.0,Strong hire
I6159,C2324,R1033,2024-11-02,Videeo Call,Ops Director ,Problem Solving,3.7,No Hiree
I6160,C3512,R1148,2024-03-12,in-person,Reecruiter,Adaptability,3.5,strong hire
I6161,C4125,R1096,2024-10-22, Video Call,recruiter,Technicaal Skills,4.6,Strong Hiree
I6162,C4462,R1086,2024-09-15,PHONE, Recruiter,PERSONALITY,3.9,NEUTRAL
I6163,C4360,R1137,2024-06-13,Phone, HR Director,Technical Skills ,2.9,No Hire
I6164,C3570,R1075,2024-06-15,Phone,recruiter,Communication,2.6,No Hiree
I6165,C3079,R1113,2024-06-29,in-person, Ops Director,Personality,4.0,Hiree
I6166,C3260,R1095,2024-09-18,video call,OPS DIRECTOR,Leadership,4.2, No Hire
I6167,C3873,R1074,2024-07-09,Video Caall,Recruiter ,Leeadership,2.9,Strong Hire
I6168,C3607,R1048,2024-12-10, Phone,Engineeering Lead,adaptability,3.4,STRONG HIRE
I6169,C4972,R1054,2024-07-03,Phone ,Reecruiter,Leadership ,4.6,Neutral
I6170,C2119,R1119,2024-09-05,Video Call,Ops Director ,Teamwork ,4.2,Neutral 
I6171,C4202,R1037,2024-05-16,In-person,Marketing manager,problem solving,4.8,No Hire
I6172,C2924,R1076,2024-12-21,VIDEO CALL,Ops Director,Teamwork,3.3,hire
I6173,C4320,R1067,2024-02-06,In-Peerson,recruiter,TECHNICAL SKILLS,3.6,No Hire
I6174,C3263,R1125,2024-08-11, Phone,HR DIRECTOR,technical skills,2.7,STRONG HIRE
I6175,C4654,R1048,2024-05-07,VIDEO CALL,HR Director,Leadership,5.0,Strong hire
I6176,C2030,R1139,2024-06-07,In-person, Recruiter,PERSONALITY,3.1,Strong hire
I6177,C3580,R1112,2024-07-25,Phone,HR Director,PERSONALITY,4.5,Neutral 
I6178,C4262,R1066,2024-01-26,Videeo Call,Ops Director,Teamwork ,4.8,Strong Hire
I6179,C4930,R1073,2024-06-09,Video Call ,hr director,Personaality,4.6,strong hire
I6180,C3104,R1119,2024-11-13,Phone ,marketing manager,Problem Solving,4.9, Neutral
I6181,C4965,R1104,2024-07-27, Phone,ops director,personality,4.9,No Hiree
I6182,C2379,R1138,2024-07-31,In-Person ,engineering lead,leadership,2.6,Neutral 
I6183,C2579,R1072,2024-04-22,Videeo Call,Marketing Manager ,Personality ,4.2,Hiree
I6184,C4038,R1127,2024-12-05,Videeo Call,Marketing Manager ,Problem Solving ,4.0,STRONG HIRE
I6185,C2936,R1102,2024-07-14, Video Call,Hr director,adaptability,4.6,HIRE
I6186,C3757,R1008,2024-10-07, Video Call,ops director,Probleem Solving,2.7,NEUTRAL
I6187,C4116,R1068,2024-02-14,Phonee,HR Director ,Problem Solving,4.1,Hire
I6188,C4696,R1025,2024-08-15,video call,hr director,Teamwork,3.4,strong hire
I6189,C2019,R1001,2024-08-16,Phone, Ops Director,Leadership,3.2,Neutral
I6190,C2699,R1067,2024-03-28,IN-PERSON,hr director,Leeadership,2.7,NEUTRAL
I6191,C3418,R1049,2024-06-04,In-Person , Ops Director,Teamwork,2.8,No Hire
I6192,C2061,R1132,2024-03-18,In-Person,Engineering Leaad,Personality,4.7,Hire
I6193,C4353,R1133,2024-07-16,In-Peerson,Recruiter,Peersonality,3.4,Neutral
I6194,C2510,R1073,2024-05-13,In-person, Engineering Lead,Communication ,2.8,Strong Hire 
I6195,C3367,R1094,2024-05-01,video call,OPS DIRECTOR,personality,3.4,Hiree
I6196,C3274,R1136,2024-05-08, In-Person,recruiter,leadership,4.2,Strong Hiree
I6197,C4485,R1017,2024-01-11, Phone,Engineering Lead ,Communication,3.7,NO HIRE
I6198,C2394,R1111,2024-12-16,Videeo Call,ops director,Peersonality,4.9,Strong Hiree
I6199,C3223,R1112,2024-11-12,Phone ,Marketing manager,Communicaation,3.6,No Hire
I6200,C2363,R1044,2024-02-26, Phone,Recruiter,problem solving,2.5,Strong Hire
I6201,C4350,R1027,2024-05-23,Video Caall, Recruiter,personality,3.3,no hire
I6202,C4385,R1090,2024-08-27,In-Person ,Engineering lead,Problem Solving,4.6,Neutral
I6203,C2716,R1129,2024-07-14,In-Peerson,marketing manager,Adaptability,3.8,hire
I6204,C4215,R1093,2024-01-09,VIDEO CALL,MARKETING MANAGER,Communication,4.6,Strong Hire
I6205,C3276,R1006,2024-12-09,In-Peerson, Engineering Lead,Personality,3.1,Strong Hiree
I6206,C2010,R1128,2024-04-18,Video Call ,Recruiter,problem solving,4.6,Neutral
I6207,C2216,R1139,2024-03-26,PHONE,Markeeting Manager,COMMUNICATION,4.5,NEUTRAL
I6208,C2846,R1066,2024-01-23,Video call,Marketing Manager , Technical Skills,4.6,Hiree
I6209,C3359,R1118,2024-08-02,In-Person,Engineering Leaad,Communication ,3.0,HIRE
I6210,C4690,R1038,2024-06-05, Video Call,Ops director,Technical Skills ,4.7,Neutral
I6211,C3512,R1148,2024-01-14,Phone,Engineeering Lead,PERSONALITY,3.6,Neutral
I6212,C4498,R1021,2024-12-01,In-Person,HR Director,Personality,4.3, Strong Hire
I6213,C4863,R1052,2024-08-10,phone, Marketing Manager,technical skills,4.0,Strong hire
I6214,C3503,R1075,2024-01-21, Video Call,RECRUITER,Teamwork ,4.8,Hiree
I6215,C2172,R1086,2024-08-24,VIDEO CALL,OPS DIRECTOR,Communication,3.8,Hire 
I6216,C4495,R1069,2024-06-15,In-person,Ops Director , Problem Solving,3.4,HIRE
I6217,C2261,R1105,2024-06-30,In-Person,Engineering Leaad,PERSONALITY,4.0,Neutraal
I6218,C3630,R1046,2024-08-07,Video Call ,RECRUITER,Problem Solving ,5.0,Hire
I6219,C4008,R1123,2024-03-26,Videeo Call,Engineering Leaad,Technical skills,2.7,strong hire
I6220,C2522,R1056,2024-04-01,in-person,Hr director,Teaamwork,3.4, Hire
I6221,C2301,R1041,2024-05-27, Video Call,Ops director,Adaptability ,3.2,No Hire
I6222,C4309,R1064,2024-03-18,In-person,Ops Direector,Problem solving,3.9,Hire 
I6223,C3522,R1113,2024-02-02,Video call,Recruiter,Personality,4.8,NO HIRE
I6224,C3441,R1044,2024-09-29,Phone, HR Director,Adaptability,3.5,Strong Hiree
I6225,C4964,R1103,2024-02-23,IN-PERSON,Engineering Leaad,Technical Skills ,3.7,No Hiree
I6226,C2070,R1103,2024-02-22,In-Person,Recruiter,Adaptability,4.5,HIRE
I6227,C4931,R1010,2024-03-10,Phone,Ops Director ,personality,2.9,Neutral
I6228,C2782,R1112,2024-11-17,Phone ,engineering lead,PERSONALITY,4.8,Neutral
I6229,C2545,R1017,2024-06-21,VIDEO CALL, Recruiter,Personality ,3.0,neutral
I6230,C4646,R1062,2024-10-08, Phone,engineering lead,Adaptability,3.7,Neutraal
I6231,C4048,R1020,2024-04-05,phone,Recruiter ,adaptability,3.0, Neutral
I6232,C2801,R1072,2024-04-08,Phonee,HR Director , Personality,3.5,Strong hire
I6233,C4937,R1096,2024-03-31,Video call,Recruiter,Adaptability ,3.6,Neutral
I6234,C2820,R1004,2024-11-23,in-person, Engineering Lead,Personality ,2.8,Neeutral
I6235,C2662,R1144,2024-01-08,In-Peerson,RECRUITER,Communication ,3.6,Strong hire
I6236,C4549,R1048,2024-10-18,In-Peerson,ops director,Problem Solving ,2.5,Neutraal
I6237,C3605,R1053,2024-05-19,In-person,ops director,problem solving,4.7,No Hire
I6238,C3592,R1026,2024-07-04,PHONE,hr director,Problem Solving,2.6,no hire
I6239,C3379,R1142,2024-03-25,Phone,Engineeering Lead,Communicaation,3.0,Hire
I6240,C3939,R1014,2024-04-18,PHONE,Ops Direector,Leeadership,3.8, No Hire
I6241,C2285,R1031,2024-12-24,Phonee,hr director,Teechnical Skills,3.4, Strong Hire
I6242,C4522,R1118,2024-02-10,Video Caall,HR Direector,Teamwork ,4.2,No hire
I6243,C2074,R1131,2024-08-24,Video Call ,Maarketing Manager,Technical Skills,4.8,STRONG HIRE
I6244,C3353,R1033,2024-09-23,In-Peerson,Recruiter ,Probleem Solving,4.0,Hire 
I6245,C3226,R1113,2024-02-21, Phone,Hr director, Technical Skills,3.9,NO HIRE
I6246,C2691,R1086,2024-12-15,Videeo Call,Reecruiter,Communication,4.4,Strong Hire
I6247,C3116,R1035,2024-07-02,phone,engineering lead, Adaptability,4.4,No Hire
I6248,C2244,R1147,2024-03-23,In-Person ,recruiter,Teamwork,4.2, Neutral
I6249,C4463,R1052,2024-06-04,In-Peerson,HR Direector,personality,4.7,Hiree
I6250,C3852,R1077,2024-01-07,Phone ,Engineering lead,TEAMWORK,3.2,Hiree
I6251,C3184,R1023,2024-07-07, Phone,recruiter, Leadership,4.3,NO HIRE
I6252,C4755,R1117,2024-01-10,Phonee,Ops Director ,ADAPTABILITY,3.6,NEUTRAL
I6253,C4328,R1042,2024-10-01,phone,HR DIRECTOR,Peersonality,3.5,NO HIRE
I6254,C2160,R1052,2024-12-11,In-Person,RECRUITER,Technicaal Skills,4.0,Strong Hiree
I6255,C3011,R1100,2024-03-01,video call,engineering lead,Technicaal Skills,3.4,Hire
I6256,C3801,R1119,2024-01-27,PHONE,Engineering lead,Communicaation,4.0,Strong Hiree
I6257,C3263,R1125,2024-08-27,In-person,Maarketing Manager,Personaality,3.0,No hire
I6258,C2353,R1081,2024-04-12,VIDEO CALL,recruiter,Personality,3.1,Strong Hire
I6259,C2763,R1039,2024-04-30,Videeo Call,Ops Direector,Personaality,4.4,Strong hire
I6260,C2286,R1080,2024-03-13,Phone ,Reecruiter,Problem solving,4.0,NO HIRE
I6261,C3688,R1036,2024-04-15,In-Peerson,hr director, Personality,4.7,Strong Hire
I6262,C4629,R1124,2024-04-10, In-Person,ops director,communication,3.4,Neutral 
I6263,C4906,R1040,2024-02-12,Videeo Call,marketing manager,Communication,3.3,Hire 
I6264,C3234,R1080,2024-09-18,VIDEO CALL,HR DIRECTOR,COMMUNICATION,4.7, Hire
I6265,C4703,R1063,2024-08-12,VIDEO CALL,Ops Director,Adaptability,4.3,Neutral 
I6266,C3868,R1121,2024-12-15,Video call,HR Director ,communication,4.2,Neutral
I6267,C3587,R1003,2024-05-23,Video Call, Marketing Manager,TECHNICAL SKILLS,3.0,Strong Hire 
I6268,C2167,R1131,2024-01-08, Phone,Engineering Leaad,Problem solving,2.5,Neutral 
I6269,C2438,R1087,2024-05-09,Video call,HR Director,Teamwork,4.9,no hire
I6270,C2418,R1052,2024-03-26,Phone ,HR Direector,Probleem Solving,3.0, Neutral
I6271,C3902,R1074,2024-09-06,phone,HR Direector,Personality ,4.9,Hiree
I6272,C3712,R1045,2024-11-01,In-Person,Ops Direector, Leadership,3.5,Hiree
I6273,C4104,R1111,2024-11-10,Video call,recruiter,Teamwork,3.0,Hire
I6274,C4297,R1028,2024-03-02,IN-PERSON,Recruiter,TECHNICAL SKILLS,4.1,Neutraal
I6275,C4469,R1098,2024-06-06,In-Peerson, Recruiter, Adaptability,4.1,no hire
I6276,C3882,R1077,2024-12-19,Videeo Call,Reecruiter,Teamwork,4.5,No Hire 
I6277,C2615,R1096,2024-12-29,Video Call,MARKETING MANAGER,ADAPTABILITY,4.9,Neutral 
I6278,C3654,R1108,2024-11-13, Phone,Recruiter,Probleem Solving,3.5,NO HIRE
I6279,C2778,R1063,2024-10-18,Phone ,Marketing Manager,Problem Solving ,4.5,Strong Hiree
